隷,隷,隶,2,AAB,"{""Reading"":{""On'yomi"":[""レイ""],""Kun'yomi"":[""したが·う"",""しもべ""]},""Meaning"":""slave, servant, prisoner, criminal, follower"",""Compounds"":[],""Miscellaneous"":[""Number of strokes: 16"",""Taught in grade 8"",""Frequency: 2009""]}"
隻,隻,只,2,AAB,"{""Reading"":{""On'yomi"":[""セキ""]},""Meaning"":""vessels, counter for ships, fish, birds, arrows, one of a pair"",""Compounds"":[],""Miscellaneous"":[""Number of strokes: 10"",""Taught in grade 8"",""Frequency: 1546""]}"
雄,雄,雄,1,AAA,"{""Reading"":{""On'yomi"":[""ユウ""],""Kun'yomi"":[""お〜"",""おす"",""おん""],""Nanori"":[""かつ"",""たけ"",""つよし"",""ゆ"",""よう""]},""Meaning"":""masculine, male, hero, leader, superiority, excellence"",""Compounds"":[{""compound"":""雄"",""reading"":"" おす"",""meaning"":""male (animal, plant)""},{""compound"":""英雄"",""reading"":"" えいゆう"",""meaning"":""hero, heroine, great person""}],""Miscellaneous"":[""Number of strokes: 12"",""Taught in grade 8"",""Frequency: 669""]}"
雅,雅,雅,1,AAA,"{""Reading"":{""On'yomi"":[""ガ""],""Kun'yomi"":[""みや·び""],""Nanori"":[""う"",""お"",""か"",""ただし"",""のり"",""まさ"",""まさし"",""よし""]},""Meaning"":""gracious, elegant, graceful, refined"",""Compounds"":[],""Miscellaneous"":[""Number of strokes: 13"",""Taught in grade 8"",""Frequency: 1192""]}"
集,集,集,1,AAA,"{""Reading"":{""On'yomi"":[""シュウ""],""Kun'yomi"":[""あつ·まる"",""あつ·める"",""つど·う""],""Nanori"":[""あつまり"",""ず""]},""Meaning"":""gather, meet, congregate, swarm, flock"",""Compounds"":[{""compound"":""集める"",""reading"":"" あつめる"",""meaning"":""to collect, to assemble, to gather""},{""compound"":""集まる"",""reading"":"" あつまる"",""meaning"":""to gather, to collect, to assemble""},{""compound"":""集団"",""reading"":"" しゅうだん"",""meaning"":""group, mass""},{""compound"":""集中"",""reading"":"" しゅうちゅう"",""meaning"":""concentration, focusing, convergence, centralization, integration, gathering together""},{""compound"":""集まり"",""reading"":"" あつまり"",""meaning"":""gathering, meeting, assembly, collection, attendance""}],""Miscellaneous"":[""Number of strokes: 12"",""Taught in grade 3"",""Frequency: 210""]}"
雇,雇,雇,1,AAA,"{""Reading"":{""On'yomi"":[""コ""],""Kun'yomi"":[""やと·う""]},""Meaning"":""employ, hire"",""Compounds"":[{""compound"":""雇う"",""reading"":"" やとう"",""meaning"":""to employ""},{""compound"":""雇用"",""reading"":"" こよう"",""meaning"":""employment (long term), hire""}],""Miscellaneous"":[""Number of strokes: 12"",""Taught in grade 8"",""Frequency: 975""]}"
雌,雌,雌,1,AAA,"{""Reading"":{""On'yomi"":[""シ""],""Kun'yomi"":[""め〜"",""めす"",""めん""]},""Meaning"":""feminine, female"",""Compounds"":[{""compound"":""雌"",""reading"":"" めす"",""meaning"":""female (animal, plant)""}],""Miscellaneous"":[""Number of strokes: 14"",""Taught in grade 8"",""Frequency: 1951""]}"
雑,雜,杂,5,ABC,"{""Reading"":{""On'yomi"":[""ザツ"",""ゾウ""],""Kun'yomi"":[""まじ·える"",""まじ·る""]},""Meaning"":""miscellaneous"",""Compounds"":[{""compound"":""雑誌"",""reading"":"" ざっし"",""meaning"":""journal, magazine, periodical""},{""compound"":""複雑"",""reading"":"" ふくざつ"",""meaning"":""complex, complicated, intricate, mixed (feelings)""},{""compound"":""混雑"",""reading"":"" こんざつ"",""meaning"":""congestion, crush, crowding, jam""},{""compound"":""雑音"",""reading"":"" ざつおん"",""meaning"":""noise (usu. unpleasant)""},{""compound"":""雑貨"",""reading"":"" ざっか"",""meaning"":""miscellaneous goods, general goods, sundries""}],""Miscellaneous"":[""Number of strokes: 14"",""Taught in grade 5"",""Frequency: 839""]}"
離,離,离,2,AAB,"{""Reading"":{""On'yomi"":[""リ""],""Kun'yomi"":[""はな·れる"",""はな·す""]},""Meaning"":""detach, separation, disjoin, digress"",""Compounds"":[{""compound"":""離れる"",""reading"":"" はなれる"",""meaning"":""to be separated, to be apart, to be distant""},{""compound"":""離婚"",""reading"":"" りこん"",""meaning"":""divorce""},{""compound"":""離す"",""reading"":"" はなす"",""meaning"":""to separate, to part, to divide, to keep apart""},{""compound"":""距離"",""reading"":"" きょり"",""meaning"":""distance, range""},{""compound"":""分離"",""reading"":"" ぶんり"",""meaning"":""separation, partition, detachment, segregation, isolation""}],""Miscellaneous"":[""Number of strokes: 19"",""Taught in grade 8"",""Frequency: 555""]}"
難,難,难,2,AAB,"{""Reading"":{""On'yomi"":[""ナン""],""Kun'yomi"":[""かた·い"",""〜がた·い"",""むずか·しい"",""むづか·しい"",""むつか·しい"",""〜にく·い""],""Nanori"":[""な"",""なに""]},""Meaning"":""difficult, impossible, trouble, accident, defect"",""Compounds"":[{""compound"":""難しい"",""reading"":"" むずかしい"",""meaning"":""difficult, hard, troublesome, complicated, serious (disease, problem, etc.)""},{""compound"":""困難"",""reading"":"" こんなん"",""meaning"":""difficulty, hardship, trouble, distress""},{""compound"":""盗難"",""reading"":"" とうなん"",""meaning"":""theft, robbery""},{""compound"":""災難"",""reading"":"" さいなん"",""meaning"":""calamity, misfortune, disaster""},{""compound"":""有難い"",""reading"":"" ありがたい"",""meaning"":""grateful, thankful, welcome, appreciated, evoking gratitude""}],""Miscellaneous"":[""Number of strokes: 18"",""Taught in grade 6"",""Frequency: 330""]}"
雨,雨,雨,1,AAA,"{""Reading"":{""On'yomi"":[""ウ""],""Kun'yomi"":[""あめ"",""あま〜"",""〜さめ""]},""Meaning"":""rain"",""Compounds"":[{""compound"":""雨"",""reading"":"" あめ"",""meaning"":""rain""},{""compound"":""梅雨"",""reading"":"" つゆ"",""meaning"":""rainy season (in Japan usu. from early June to mid-July)""},{""compound"":""雨戸"",""reading"":"" あまど"",""meaning"":""sliding storm shutter""},{""compound"":""雨天"",""reading"":"" うてん"",""meaning"":""rainy weather""},{""compound"":""雨具"",""reading"":"" あまぐ"",""meaning"":""rain gear""}],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 1"",""Frequency: 950""]}"
雪,雪,雪,1,AAA,"{""Reading"":{""On'yomi"":[""セツ""],""Kun'yomi"":[""ゆき""],""Nanori"":[""せっ"",""ぶき""]},""Meaning"":""snow"",""Compounds"":[{""compound"":""雪"",""reading"":"" ゆき"",""meaning"":""snow""},{""compound"":""吹雪"",""reading"":"" ふぶき"",""meaning"":""snow storm, blizzard""},{""compound"":""雪崩"",""reading"":"" なだれ"",""meaning"":""avalanche, snowslide""}],""Miscellaneous"":[""Number of strokes: 11"",""Taught in grade 2"",""Frequency: 1131""]}"
雰,雰,雰,1,AAA,"{""Reading"":{""On'yomi"":[""フン""]},""Meaning"":""atmosphere, fog"",""Compounds"":[{""compound"":""雰囲気"",""reading"":"" ふんいき"",""meaning"":""atmosphere, mood, ambience, ambiance, aura, feel""}],""Miscellaneous"":[""Number of strokes: 12"",""Taught in grade 8"",""Frequency: 1341""]}"
雲,雲,云,2,AAB,"{""Reading"":{""On'yomi"":[""ウン""],""Kun'yomi"":[""くも"",""〜ぐも""],""Nanori"":[""き"",""ずも"",""のめ""]},""Meaning"":""cloud"",""Compounds"":[{""compound"":""雲"",""reading"":"" くも"",""meaning"":""cloud""}],""Miscellaneous"":[""Number of strokes: 12"",""Taught in grade 2"",""Frequency: 1256""]}"
零,零,零,1,AAA,"{""Reading"":{""On'yomi"":[""レイ""],""Kun'yomi"":[""ぜろ"",""こぼ·す"",""こぼ·れる""]},""Meaning"":""zero, spill, overflow, nothing, cipher"",""Compounds"":[{""compound"":""零"",""reading"":"" れい"",""meaning"":""zero, nought""},{""compound"":""零点"",""reading"":"" れいてん"",""meaning"":""zero (points, marks), no marks""}],""Miscellaneous"":[""Number of strokes: 13"",""Taught in grade 8"",""Frequency: 1217""]}"
雷,雷,雷,1,AAA,"{""Reading"":{""On'yomi"":[""ライ""],""Kun'yomi"":[""かみなり"",""いかずち"",""いかづち""]},""Meaning"":""thunder, lightning bolt"",""Compounds"":[{""compound"":""雷"",""reading"":"" かみなり"",""meaning"":""lightning, thunder, thunderbolt""}],""Miscellaneous"":[""Number of strokes: 13"",""Taught in grade 8"",""Frequency: 1491""]}"
電,電,电,2,AAB,"{""Reading"":{""On'yomi"":[""デン""]},""Meaning"":""electricity"",""Compounds"":[{""compound"":""電話"",""reading"":"" でんわ"",""meaning"":""telephone call, phone call""},{""compound"":""電気"",""reading"":"" でんき"",""meaning"":""electricity""},{""compound"":""電車"",""reading"":"" でんしゃ"",""meaning"":""train, electric train""},{""compound"":""電報"",""reading"":"" でんぽう"",""meaning"":""telegram""},{""compound"":""電灯"",""reading"":"" でんとう"",""meaning"":""electric light""}],""Miscellaneous"":[""Number of strokes: 13"",""Taught in grade 2"",""Frequency: 268""]}"
需,需,需,1,AAA,"{""Reading"":{""On'yomi"":[""ジュ""]},""Meaning"":""demand, request, need"",""Compounds"":[{""compound"":""需要"",""reading"":"" じゅよう"",""meaning"":""demand, request""}],""Miscellaneous"":[""Number of strokes: 14"",""Taught in grade 8"",""Frequency: 935""]}"
震,震,震,1,AAA,"{""Reading"":{""On'yomi"":[""シン""],""Kun'yomi"":[""ふる·う"",""ふる·える""]},""Meaning"":""quake, shake, tremble, quiver, shiver"",""Compounds"":[{""compound"":""地震"",""reading"":"" じしん"",""meaning"":""earthquake""}],""Miscellaneous"":[""Number of strokes: 15"",""Taught in grade 8"",""Frequency: 893""]}"
霊,靈,灵,5,ABC,"{""Reading"":{""On'yomi"":[""レイ"",""リョウ""],""Kun'yomi"":[""たま""]},""Meaning"":""spirits, soul"",""Compounds"":[{""compound"":""幽霊"",""reading"":"" ゆうれい"",""meaning"":""ghost, specter, spectre, apparition, phantom""}],""Miscellaneous"":[""Number of strokes: 15"",""Taught in grade 8"",""Frequency: 1458""]}"
霜,霜,霜,1,AAA,"{""Reading"":{""On'yomi"":[""ソウ""],""Kun'yomi"":[""しも""]},""Meaning"":""frost"",""Compounds"":[{""compound"":""霜"",""reading"":"" しも"",""meaning"":""frost""}],""Miscellaneous"":[""Number of strokes: 17"",""Taught in grade 8"",""Frequency: 2151""]}"
霧,霧,雾,2,AAB,"{""Reading"":{""On'yomi"":[""ム"",""ボウ"",""ブ""],""Kun'yomi"":[""きり""]},""Meaning"":""fog, mist"",""Compounds"":[{""compound"":""霧"",""reading"":"" きり"",""meaning"":""fog, mist""}],""Miscellaneous"":[""Number of strokes: 19"",""Taught in grade 8"",""Frequency: 1747""]}"
露,露,露,1,AAA,"{""Reading"":{""On'yomi"":[""ロ"",""ロウ""],""Kun'yomi"":[""つゆ""],""Nanori"":[""や"",""ゆ""]},""Meaning"":""dew, tears, expose, Russia"",""Compounds"":[{""compound"":""露骨"",""reading"":"" ろこつ"",""meaning"":""open, unconcealed, undisguised, blatant, plain, frank""},{""compound"":""暴露"",""reading"":"" ばくろ"",""meaning"":""disclosure, exposure, revelation""}],""Miscellaneous"":[""Number of strokes: 21"",""Taught in grade 8"",""Frequency: 928""]}"
青,青,青,1,AAA,"{""Reading"":{""On'yomi"":[""セイ"",""ショウ""],""Kun'yomi"":[""あお"",""あお〜"",""あお·い""],""Nanori"":[""お""]},""Meaning"":""blue, green"",""Compounds"":[{""compound"":""青"",""reading"":"" あお"",""meaning"":""blue, azure""},{""compound"":""青い"",""reading"":"" あおい"",""meaning"":""blue, azure""},{""compound"":""青年"",""reading"":"" せいねん"",""meaning"":""youth, young man""},{""compound"":""青少年"",""reading"":"" せいしょうねん"",""meaning"":""youth, young person""},{""compound"":""真っ青"",""reading"":"" まっさお"",""meaning"":""deep blue, bright blue""}],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 1"",""Frequency: 589""]}"
静,靜,静,3,ABA,"{""Reading"":{""On'yomi"":[""セイ"",""ジョウ""],""Kun'yomi"":[""しず〜"",""しず·か"",""しず·まる"",""しず·める""],""Nanori"":[""しづ""]},""Meaning"":""quiet"",""Compounds"":[{""compound"":""静か"",""reading"":"" しずか"",""meaning"":""quiet, silent""},{""compound"":""冷静"",""reading"":"" れいせい"",""meaning"":""calmness, composure, coolness, serenity, presence of mind""},{""compound"":""静まる"",""reading"":"" しずまる"",""meaning"":""to become quiet, to quiet down, to quieten down""},{""compound"":""静止"",""reading"":"" せいし"",""meaning"":""stillness, repose, standing still""},{""compound"":""安静"",""reading"":"" あんせい"",""meaning"":""rest, quiet, repose""}],""Miscellaneous"":[""Number of strokes: 14"",""Taught in grade 4"",""Frequency: 764""]}"
非,非,非,1,AAA,"{""Reading"":{""On'yomi"":[""ヒ""],""Kun'yomi"":[""あら·ず""]},""Meaning"":""un-, mistake, negative, injustice, non-"",""Compounds"":[{""compound"":""是非"",""reading"":"" ぜひ"",""meaning"":""certainly, without fail""},{""compound"":""非常"",""reading"":"" ひじょう"",""meaning"":""emergency""},{""compound"":""非難"",""reading"":"" ひなん"",""meaning"":""criticism, blame, censure, attack, reproach""},{""compound"":""非行"",""reading"":"" ひこう"",""meaning"":""delinquency, misconduct""}],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 5"",""Frequency: 472""]}"
面,面,面,1,AAA,"{""Reading"":{""On'yomi"":[""メン"",""ベン""],""Kun'yomi"":[""おも"",""おもて"",""つら""],""Nanori"":[""お"",""ずら"",""ほおつき"",""も""]},""Meaning"":""mask, face, features, surface"",""Compounds"":[{""compound"":""面白い"",""reading"":"" おもしろい"",""meaning"":""interesting, fascinating, intriguing, enthralling""},{""compound"":""真面目"",""reading"":"" まじめ"",""meaning"":""serious, honest, sober, grave, earnest, steady""},{""compound"":""場面"",""reading"":"" ばめん"",""meaning"":""scene, setting, place (where something happens), scenario, case""},{""compound"":""表面"",""reading"":"" ひょうめん"",""meaning"":""surface, face""},{""compound"":""面倒"",""reading"":"" めんどう"",""meaning"":""trouble, bother""}],""Miscellaneous"":[""Number of strokes: 9"",""Taught in grade 3"",""Frequency: 186""]}"
革,革,革,1,AAA,"{""Reading"":{""On'yomi"":[""カク""],""Kun'yomi"":[""かわ""]},""Meaning"":""leather, skin, reform, become serious"",""Compounds"":[{""compound"":""革"",""reading"":"" かわ"",""meaning"":""leather""},{""compound"":""改革"",""reading"":"" かいかく"",""meaning"":""reform, reformation, reorganization""},{""compound"":""革命"",""reading"":"" かくめい"",""meaning"":""revolution""},{""compound"":""革新"",""reading"":"" かくしん"",""meaning"":""reform, innovation""},{""compound"":""変革"",""reading"":"" へんかく"",""meaning"":""change, transformation, innovation, reform, revolution, revolutionizing, upheaval""}],""Miscellaneous"":[""Number of strokes: 9"",""Taught in grade 6"",""Frequency: 249""]}"
靴,靴,靴,1,AAA,"{""Reading"":{""On'yomi"":[""カ""],""Kun'yomi"":[""くつ""]},""Meaning"":""shoes"",""Compounds"":[{""compound"":""靴"",""reading"":"" くつ"",""meaning"":""shoe, shoes, boots, footwear, footgear""},{""compound"":""靴下"",""reading"":"" くつした"",""meaning"":""socks, sock, stockings, stocking""}],""Miscellaneous"":[""Number of strokes: 13"",""Taught in grade 8"",""Frequency: 1561""]}"
音,音,音,1,AAA,"{""Reading"":{""On'yomi"":[""オン"",""イン"",""〜ノン""],""Kun'yomi"":[""おと"",""ね""],""Nanori"":[""お"",""と""]},""Meaning"":""sound, noise"",""Compounds"":[{""compound"":""音楽"",""reading"":"" おんがく"",""meaning"":""music""},{""compound"":""音"",""reading"":"" おと"",""meaning"":""sound, noise, report""},{""compound"":""発音"",""reading"":"" はつおん"",""meaning"":""pronunciation""},{""compound"":""騒音"",""reading"":"" そうおん"",""meaning"":""noise, din""},{""compound"":""物音"",""reading"":"" ものおと"",""meaning"":""sounds""}],""Miscellaneous"":[""Number of strokes: 9"",""Taught in grade 1"",""Frequency: 491""]}"
韻,韻,韵,2,AAB,"{""Reading"":{""On'yomi"":[""イン""]},""Meaning"":""rhyme, elegance, tone"",""Compounds"":[],""Miscellaneous"":[""Number of strokes: 19"",""Taught in grade 8"",""Frequency: 2148""]}"
響,響,响,5,ABC,"{""Reading"":{""On'yomi"":[""キョウ""],""Kun'yomi"":[""ひび·く""]},""Meaning"":""echo, sound, resound, ring, vibrate"",""Compounds"":[{""compound"":""影響"",""reading"":"" えいきょう"",""meaning"":""influence, effect""},{""compound"":""響き"",""reading"":"" ひびき"",""meaning"":""echo, reverberation""},{""compound"":""反響"",""reading"":"" はんきょう"",""meaning"":""echo, reverberation""}],""Miscellaneous"":[""Number of strokes: 20"",""Taught in grade 8"",""Frequency: 502""]}"
頂,頂,顶,2,AAB,"{""Reading"":{""On'yomi"":[""チョウ""],""Kun'yomi"":[""いただ·く"",""いただき""]},""Meaning"":""place on the head, receive, top of head, top, summit, peak"",""Compounds"":[{""compound"":""頂上"",""reading"":"" ちょうじょう"",""meaning"":""top, summit, peak""},{""compound"":""頂戴"",""reading"":"" ちょうだい"",""meaning"":""receiving, reception, getting, being given""},{""compound"":""頂点"",""reading"":"" ちょうてん"",""meaning"":""top, summit""},{""compound"":""頂"",""reading"":"" いただき"",""meaning"":""crown (of head), summit (of mountain), spire""}],""Miscellaneous"":[""Number of strokes: 11"",""Taught in grade 6"",""Frequency: 1350""]}"
項,項,项,2,AAB,"{""Reading"":{""On'yomi"":[""コウ""],""Kun'yomi"":[""うなじ""]},""Meaning"":""paragraph, nape of neck, clause, item, term (expression)"",""Compounds"":[{""compound"":""項目"",""reading"":"" こうもく"",""meaning"":""item, heading, category, clause""},{""compound"":""事項"",""reading"":"" じこう"",""meaning"":""matter, item, facts""}],""Miscellaneous"":[""Number of strokes: 12"",""Taught in grade 8"",""Frequency: 884""]}"
順,順,顺,2,AAB,"{""Reading"":{""On'yomi"":[""ジュン""],""Nanori"":[""あや"",""あり"",""おき"",""おさむ"",""しげ"",""したがう"",""とし"",""なお"",""のぶ"",""のり"",""まさ"",""むね"",""もと"",""ゆき"",""よし"",""より""]},""Meaning"":""obey, order, turn, right, docility, occasion"",""Compounds"":[{""compound"":""順調"",""reading"":"" じゅんちょう"",""meaning"":""favourable, favorable, doing well, OK, all right""},{""compound"":""順"",""reading"":"" じゅん"",""meaning"":""order, turn, sorting""},{""compound"":""順番"",""reading"":"" じゅんばん"",""meaning"":""turn (in line), order of things, sequential order""},{""compound"":""順序"",""reading"":"" じゅんじょ"",""meaning"":""order, sequence, procedure""},{""compound"":""道順"",""reading"":"" みちじゅん"",""meaning"":""route, way, course, directions""}],""Miscellaneous"":[""Number of strokes: 12"",""Taught in grade 4"",""Frequency: 779""]}"
預,預,预,2,AAB,"{""Reading"":{""On'yomi"":[""ヨ""],""Kun'yomi"":[""あず·ける"",""あず·かる""]},""Meaning"":""deposit, custody, leave with, entrust to"",""Compounds"":[{""compound"":""預ける"",""reading"":"" あずける"",""meaning"":""to leave (in someone's keeping), to put (in someone's care), to place (in someone's custody), to entrust (someone) with, to deposit""},{""compound"":""預かる"",""reading"":"" あずかる"",""meaning"":""to look after, to take care of, to keep, to hold on to, to keep in custody""},{""compound"":""預金"",""reading"":"" よきん"",""meaning"":""deposit, bank account""}],""Miscellaneous"":[""Number of strokes: 13"",""Taught in grade 5"",""Frequency: 981""]}"
頑,頑,顽,2,AAB,"{""Reading"":{""On'yomi"":[""ガン""],""Kun'yomi"":[""かたく""]},""Meaning"":""stubborn, foolish, firmly"",""Compounds"":[{""compound"":""頑張る"",""reading"":"" がんばる"",""meaning"":""to persevere, to persist, to keep at it, to hang on, to hold out, to do one's best""},{""compound"":""頑固"",""reading"":"" がんこ"",""meaning"":""stubborn, obstinate, pigheaded""},{""compound"":""頑丈"",""reading"":"" がんじょう"",""meaning"":""solid, firm, stout, burly, strong, sturdy""}],""Miscellaneous"":[""Number of strokes: 13"",""Taught in grade 8"",""Frequency: 1247""]}"
頒,頒,颁,2,AAB,"{""Reading"":{""On'yomi"":[""ハン""],""Kun'yomi"":[""わ·かつ"",""わ·ける""]},""Meaning"":""distribute, disseminate, partition, understand"",""Compounds"":[],""Miscellaneous"":[""Number of strokes: 13"",""Taught in grade 8"",""Frequency: 2287""]}"
領,領,领,2,AAB,"{""Reading"":{""On'yomi"":[""リョウ""],""Kun'yomi"":[""えり""],""Nanori"":[""よう"",""よし""]},""Meaning"":""jurisdiction, dominion, territory, fief, reign"",""Compounds"":[{""compound"":""大統領"",""reading"":"" だいとうりょう"",""meaning"":""president (of a nation)""},{""compound"":""要領"",""reading"":"" ようりょう"",""meaning"":""point, gist, essentials, tenets, outline""},{""compound"":""領事"",""reading"":"" りょうじ"",""meaning"":""consul""},{""compound"":""領収"",""reading"":"" りょうしゅう"",""meaning"":""receipt (of money), receiving""},{""compound"":""領土"",""reading"":"" りょうど"",""meaning"":""dominion, territory, possession""}],""Miscellaneous"":[""Number of strokes: 14"",""Taught in grade 5"",""Frequency: 138""]}"
頭,頭,头,2,AAB,"{""Reading"":{""On'yomi"":[""トウ"",""ズ"",""ト""],""Kun'yomi"":[""あたま"",""かしら"",""〜がしら"",""かぶり""],""Nanori"":[""かみ"",""がみ"",""ちゃん"",""つむり"",""づ""]},""Meaning"":""head, counter for large animals"",""Compounds"":[{""compound"":""頭痛"",""reading"":"" ずつう"",""meaning"":""headache""},{""compound"":""先頭"",""reading"":"" せんとう"",""meaning"":""head, lead, vanguard, first""},{""compound"":""頭脳"",""reading"":"" ずのう"",""meaning"":""head, brains""},{""compound"":""冒頭"",""reading"":"" ぼうとう"",""meaning"":""beginning, start, outset""},{""compound"":""街頭"",""reading"":"" がいとう"",""meaning"":""(on the) street""}],""Miscellaneous"":[""Number of strokes: 16"",""Taught in grade 2"",""Frequency: 433""]}"
頻,頻,频,2,AAB,"{""Reading"":{""On'yomi"":[""ヒン""],""Kun'yomi"":[""しき·りに""]},""Meaning"":""repeatedly, recur"",""Compounds"":[{""compound"":""頻繁"",""reading"":"" ひんぱん"",""meaning"":""frequent, incessant""}],""Miscellaneous"":[""Number of strokes: 17"",""Taught in grade 8"",""Frequency: 1590""]}"
頼,賴,赖,5,ABC,"{""Reading"":{""On'yomi"":[""ライ""],""Kun'yomi"":[""たの·む"",""たの·もしい"",""たよ·る""],""Nanori"":[""よち"",""より""]},""Meaning"":""trust, request"",""Compounds"":[{""compound"":""頼む"",""reading"":"" たのむ"",""meaning"":""to request, to beg, to ask""},{""compound"":""信頼"",""reading"":"" しんらい"",""meaning"":""reliance, trust, faith, confidence""},{""compound"":""依頼"",""reading"":"" いらい"",""meaning"":""request, commission, entrusting (with a matter)""},{""compound"":""頼る"",""reading"":"" たよる"",""meaning"":""to rely on, to depend on, to count on, to turn to (for help)""},{""compound"":""頼もしい"",""reading"":"" たのもしい"",""meaning"":""reliable, trustworthy""}],""Miscellaneous"":[""Number of strokes: 16"",""Taught in grade 8"",""Frequency: 708""]}"
題,題,题,2,AAB,"{""Reading"":{""On'yomi"":[""ダイ""]},""Meaning"":""topic, subject"",""Compounds"":[{""compound"":""問題"",""reading"":"" もんだい"",""meaning"":""question (e.g. on a test), problem""},{""compound"":""宿題"",""reading"":"" しゅくだい"",""meaning"":""homework, assignment""},{""compound"":""話題"",""reading"":"" わだい"",""meaning"":""topic, subject""},{""compound"":""題"",""reading"":"" だい"",""meaning"":""title, subject, theme, topic""},{""compound"":""題名"",""reading"":"" だいめい"",""meaning"":""title, caption, heading""}],""Miscellaneous"":[""Number of strokes: 18"",""Taught in grade 3"",""Frequency: 96""]}"
額,額,额,2,AAB,"{""Reading"":{""On'yomi"":[""ガク""],""Kun'yomi"":[""ひたい""],""Nanori"":[""ぬか""]},""Meaning"":""forehead, tablet, plaque, framed picture, sum, amount, volume"",""Compounds"":[{""compound"":""額"",""reading"":"" がく"",""meaning"":""(picture) frame, framed picture""},{""compound"":""金額"",""reading"":"" きんがく"",""meaning"":""amount of money""},{""compound"":""差額"",""reading"":"" さがく"",""meaning"":""balance, difference (in price, cost), margin""}],""Miscellaneous"":[""Number of strokes: 18"",""Taught in grade 5"",""Frequency: 407""]}"
顔,顏,颜,5,ABC,"{""Reading"":{""On'yomi"":[""ガン""],""Kun'yomi"":[""かお""]},""Meaning"":""face, expression"",""Compounds"":[{""compound"":""顔"",""reading"":"" かお"",""meaning"":""face, visage""},{""compound"":""笑顔"",""reading"":"" えがお"",""meaning"":""smiling face, smile""},{""compound"":""顔つき"",""reading"":"" かおつき"",""meaning"":""(outward) looks, features, face, countenance, expression""}],""Miscellaneous"":[""Number of strokes: 18"",""Taught in grade 2"",""Frequency: 676""]}"
顕,顯,显,5,ABC,"{""Reading"":{""On'yomi"":[""ケン""],""Kun'yomi"":[""あきらか"",""あらわ·れる""],""Nanori"":[""あき"",""あきら""]},""Meaning"":""appear, existing"",""Compounds"":[{""compound"":""顕微鏡"",""reading"":"" けんびきょう"",""meaning"":""microscope""}],""Miscellaneous"":[""Number of strokes: 18"",""Taught in grade 8"",""Frequency: 1536""]}"
願,願,愿,2,AAB,"{""Reading"":{""On'yomi"":[""ガン""],""Kun'yomi"":[""ねが·う"",""〜ねがい""],""Nanori"":[""ら""]},""Meaning"":""petition, request, vow, wish, hope"",""Compounds"":[{""compound"":""願い"",""reading"":"" ねがい"",""meaning"":""desire, wish, hope""},{""compound"":""願う"",""reading"":"" ねがう"",""meaning"":""to desire, to wish, to hope""},{""compound"":""念願"",""reading"":"" ねんがん"",""meaning"":""one's heart's desire, one's dearest wish""},{""compound"":""願書"",""reading"":"" がんしょ"",""meaning"":""(written) application, written request, petition""}],""Miscellaneous"":[""Number of strokes: 19"",""Taught in grade 4"",""Frequency: 894""]}"
類,類,类,2,AAB,"{""Reading"":{""On'yomi"":[""ルイ""],""Kun'yomi"":[""たぐ·い""]},""Meaning"":""sort, kind, variety, class, genus"",""Compounds"":[{""compound"":""人類"",""reading"":"" じんるい"",""meaning"":""mankind, humanity""},{""compound"":""種類"",""reading"":"" しゅるい"",""meaning"":""variety, kind, type, category""},{""compound"":""書類"",""reading"":"" しょるい"",""meaning"":""document, official papers""},{""compound"":""親類"",""reading"":"" しんるい"",""meaning"":""relative, relation, kin""},{""compound"":""分類"",""reading"":"" ぶんるい"",""meaning"":""classification, categorization, sorting""}],""Miscellaneous"":[""Number of strokes: 18"",""Taught in grade 4"",""Frequency: 678""]}"
顧,顧,顾,2,AAB,"{""Reading"":{""On'yomi"":[""コ""],""Kun'yomi"":[""かえり·みる""],""Nanori"":[""たか"",""み""]},""Meaning"":""look back, review, examine oneself, turn around"",""Compounds"":[{""compound"":""顧みる"",""reading"":"" かえりみる"",""meaning"":""to look back on (the past), to reflect on, to reminisce about""}],""Miscellaneous"":[""Number of strokes: 21"",""Taught in grade 8"",""Frequency: 1058""]}"
風,風,风,2,AAB,"{""Reading"":{""On'yomi"":[""フウ"",""フ""],""Kun'yomi"":[""かぜ"",""かざ〜""],""Nanori"":[""い"",""え""]},""Meaning"":""wind, air, style, manner"",""Compounds"":[{""compound"":""風邪"",""reading"":"" かぜ"",""meaning"":""(common) cold, influenza, flu, ague, inflammatory respiratory system illness (in general)""},{""compound"":""風呂"",""reading"":"" ふろ"",""meaning"":""bath, bathing, bathtub, bathroom""},{""compound"":""台風"",""reading"":"" たいふう"",""meaning"":""typhoon, hurricane""},{""compound"":""風景"",""reading"":"" ふうけい"",""meaning"":""scenery, scene, landscape, view, sight""},{""compound"":""風船"",""reading"":"" ふうせん"",""meaning"":""balloon (esp. small, toy variety)""}],""Miscellaneous"":[""Number of strokes: 9"",""Taught in grade 2"",""Frequency: 558""]}"
